1,2,3,4,5,6,7,8,9
Tran ID,Loan ID,Prop ID,Begin yyyyMMdd,Ending yyyyMMdd,Data Type,Stmt Type,Category,Amount
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,320PROPINS,8201.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,320PROPINS,16402.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,330UTILITI,138292.67
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,330UTILITI,138292.67
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,330UTILITI,276585.34
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,340REPAIRS,48011.82
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,340REPAIRS,48011.82
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,340REPAIRS,96023.64
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,350JANITOR,80691.43
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,350JANITOR,80691.43
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,350JANITOR,161382.86
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,370MANAGEM,64916.37
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,370MANAGEM,64916.37
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,370MANAGEM,129832.74
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,380PAYROLL,20362.11
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,380PAYROLL,20362.11
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,380PAYROLL,40724.22
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,390MARKETI,930.50
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,390MARKETI,930.50
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,390MARKETI,1861.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,400PROFESS,92968.55
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,400PROFESS,92968.55
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,400PROFESS,185937.10
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,410GENERAL,22912.61
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,410GENERAL,22912.61
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,410GENERAL,45825.22
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,440OTHEREX,0.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,440OTHEREX,0.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,440OTHEREX,0.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,450GROUNDR,0.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,450GROUNDR,0.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,450GROUNDR,0.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,490LEASING,28234.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,490LEASING,28234.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,490LEASING,56468.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,500TENANTI,28234.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,500TENANTI,28234.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,500TENANTI,56468.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,510CAPEX,13894.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,510CAPEX,13894.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,510CAPEX,27788.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,BOR,520EXCAPEX,0.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,ADJ,520EXCAPEX,0.00
 CGCMT16P5,030311655,25A3-001,20170101,20170630,YTD,NOR,520EXCAPEX,0.00
 CGCMT16P5,030311656,29-001,20151103,20161003,UB,BOR,160OTHERIN,1247118.00
 CGCMT16P5,030311656,29-001,20151103,20161003,UB,BOR,440OTHEREX,406139.00
 CGCMT16P5,030311656,29-001,20151103,20161003,UB,BOR,500TENANTI,50538.00
 CGCMT16P5,030311656,29-001,20151103,20161003,UB,BOR,510CAPEX,13995.00
 CGCMT16P5,030311657,03-001,20151103,20161003,UB,BOR,160OTHERIN,8416521.00
 CGCMT16P5,030311657,03-001,20151103,20161003,UB,BOR,440OTHEREX,3270069.00
 CGCMT16P5,030311657,03-001,20151103,20161003,UB,BOR,500TENANTI,364778.00
 CGCMT16P5,030311657,03-001,20151103,20161003,UB,BOR,510CAPEX,42724.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,030BASERNT,7346559.45
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,030BASERNT,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,030BASERNT,7346559.45
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,040EXPREMB,575308.90
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,040EXPREMB,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,040EXPREMB,575308.90
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,150PARKING,503168.18
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,150PARKING,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,150PARKING,503168.18
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,160OTHERIN,21108.89
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,160OTHERIN,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,160OTHERIN,21108.89
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,310RETAXES,921162.55
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,310RETAXES,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,310RETAXES,921162.55
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,320PROPINS,71354.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,320PROPINS,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,320PROPINS,71354.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,330UTILITI,592429.29
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,330UTILITI,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,330UTILITI,592429.29
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,340REPAIRS,352016.93
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,340REPAIRS,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,340REPAIRS,352016.93
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,350JANITOR,279466.48
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,350JANITOR,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,350JANITOR,279466.48
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,370MANAGEM,100881.30
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,370MANAGEM,236964.50
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,370MANAGEM,337845.80
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,380PAYROLL,566198.80
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,380PAYROLL,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,380PAYROLL,566198.80
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,390MARKETI,1057.81
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,390MARKETI,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,390MARKETI,1057.81
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,400PROFESS,15346.90
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,400PROFESS,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,400PROFESS,15346.90
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,410GENERAL,101389.57
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,410GENERAL,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,410GENERAL,101389.57
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,440OTHEREX,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,440OTHEREX,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,440OTHEREX,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,490LEASING,20139.46
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,490LEASING,-20139.46
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,490LEASING,0.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,500TENANTI,1049477.80
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,500TENANTI,-684699.80
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,500TENANTI,364778.00
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,BOR,510CAPEX,923522.85
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,ADJ,510CAPEX,-880798.85
 CGCMT16P5,030311657,03-001,20160101,20161231,AN,NOR,510CAPEX,42724.00
 CGCMT16P5,030311658,05A1-001,20151201,20161101,UB,BOR,160OTHERIN,15648072.00
 CGCMT16P5,030311658,05A1-001,20151201,20161101,UB,BOR,440OTHEREX,7452256.00
 CGCMT16P5,030311658,05A1-001,20151201,20161101,UB,BOR,500TENANTI,854184.00
 CGCMT16P5,030311658,05A1-001,20151201,20161101,UB,BOR,510CAPEX,189572.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,010GROSRNT,7835050.08
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,010GROSRNT,7835050.08
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,010GROSRNT,15670100.16
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,020VACANCY,-55085.80
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,020VACANCY,-55085.80
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,020VACANCY,-110171.60
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,150PARKING,47264.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,150PARKING,47264.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,150PARKING,94528.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,160OTHERIN,334498.09
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,160OTHERIN,-220815.35
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,160OTHERIN,113682.74
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,310RETAXES,1260197.11
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,310RETAXES,1144721.89
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,310RETAXES,2404919.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,320PROPINS,56230.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,320PROPINS,60291.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,320PROPINS,116521.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,330UTILITI,855558.80
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,330UTILITI,855558.80
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,330UTILITI,1711117.60
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,340REPAIRS,348939.33
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,340REPAIRS,348939.33
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,340REPAIRS,697878.66
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,370MANAGEM,309536.74
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,370MANAGEM,321188.82
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,370MANAGEM,630725.56
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,380PAYROLL,736617.47
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,380PAYROLL,736617.47
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,380PAYROLL,1473234.94
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,400PROFESS,32910.92
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,400PROFESS,32910.92
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,400PROFESS,65821.84
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,410GENERAL,84767.18
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,410GENERAL,84767.18
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,410GENERAL,169534.36
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,440OTHEREX,0.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,440OTHEREX,0.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,440OTHEREX,0.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,490LEASING,0.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,490LEASING,0.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,490LEASING,0.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,500TENANTI,0.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,500TENANTI,854184.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,500TENANTI,854184.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,BOR,510CAPEX,0.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,ADJ,510CAPEX,189572.00
 CGCMT16P5,030311658,05A1-001,20170101,20170630,YTD,NOR,510CAPEX,189572.00
 CGCMT16P5,030311660,08A1-002,20151103,20161003,UB,BOR,160OTHERIN,12440665.00
 CGCMT16P5,030311660,08A1-002,20151103,20161003,UB,BOR,440OTHEREX,5789451.00
 CGCMT16P5,030311660,08A1-002,20151103,20161003,UB,BOR,500TENANTI,441375.00
 CGCMT16P5,030311660,08A1-002,20151103,20161003,UB,BOR,510CAPEX,123660.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,030BASERNT,11185716.39
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,030BASERNT,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,030BASERNT,11185716.39
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,040EXPREMB,721301.87
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,040EXPREMB,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,040EXPREMB,721301.87
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,150PARKING,22110.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,150PARKING,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,150PARKING,22110.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,160OTHERIN,754283.28
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,160OTHERIN,6590.88
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,160OTHERIN,760874.16
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,310RETAXES,1024638.91
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,310RETAXES,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,310RETAXES,1024638.91
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,320PROPINS,123767.45
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,320PROPINS,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,320PROPINS,123767.45
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,330UTILITI,1337553.33
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,330UTILITI,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,330UTILITI,1337553.33
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,340REPAIRS,1416034.56
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,340REPAIRS,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,340REPAIRS,1416034.56
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,350JANITOR,91740.86
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,350JANITOR,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,350JANITOR,91740.86
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,370MANAGEM,378177.96
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,370MANAGEM,129422.12
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,370MANAGEM,507600.08
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,380PAYROLL,1358179.63
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,380PAYROLL,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,380PAYROLL,1358179.63
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,390MARKETI,25045.15
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,390MARKETI,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,390MARKETI,25045.15
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,400PROFESS,47977.90
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,400PROFESS,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,400PROFESS,47977.90
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,410GENERAL,419690.32
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,410GENERAL,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,410GENERAL,419690.32
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,440OTHEREX,1277.87
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,440OTHEREX,-1277.87
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,440OTHEREX,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,490LEASING,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,490LEASING,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,490LEASING,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,500TENANTI,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,500TENANTI,441375.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,500TENANTI,441375.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,BOR,510CAPEX,0.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,ADJ,510CAPEX,123660.00
 CGCMT16P5,030311660,08A1-002,20160101,20161231,AN,NOR,510CAPEX,123660.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,030BASERNT,5658776.98
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,030BASERNT,5658776.98
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,030BASERNT,11317553.96
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,040EXPREMB,408447.40
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,040EXPREMB,408447.40
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,040EXPREMB,816894.80
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,150PARKING,9265.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,150PARKING,9265.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,150PARKING,18530.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,160OTHERIN,352235.61
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,160OTHERIN,354701.39
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,160OTHERIN,706937.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,310RETAXES,518464.26
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,310RETAXES,518464.26
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,310RETAXES,1036928.52
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,320PROPINS,60873.69
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,320PROPINS,60873.69
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,320PROPINS,121747.38
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,330UTILITI,660543.36
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,330UTILITI,660543.36
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,330UTILITI,1321086.72
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,340REPAIRS,439614.49
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,340REPAIRS,439614.49
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,340REPAIRS,879228.98
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,350JANITOR,39520.94
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,350JANITOR,39520.94
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,350JANITOR,79041.88
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,370MANAGEM,191161.47
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,370MANAGEM,323235.17
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,370MANAGEM,514396.64
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,380PAYROLL,718347.64
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,380PAYROLL,718347.64
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,380PAYROLL,1436695.28
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,390MARKETI,19249.81
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,390MARKETI,19249.81
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,390MARKETI,38499.62
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,400PROFESS,15698.50
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,400PROFESS,15698.50
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,400PROFESS,31397.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,410GENERAL,139690.79
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,410GENERAL,139690.79
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,410GENERAL,279381.58
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,440OTHEREX,0.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,440OTHEREX,0.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,440OTHEREX,0.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,490LEASING,0.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,490LEASING,0.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,490LEASING,0.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,500TENANTI,0.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,500TENANTI,441375.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,500TENANTI,441375.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,BOR,510CAPEX,0.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,ADJ,510CAPEX,123660.00
 CGCMT16P5,030311660,08A1-002,20170101,20170630,YTD,NOR,510CAPEX,123660.00
 CGCMT16P5,030311662,14-001,20151103,20161003,UB,BOR,160OTHERIN,15992738.00
 CGCMT16P5,030311662,14-001,20151103,20161003,UB,BOR,440OTHEREX,12084382.00
 CGCMT16P5,030311662,14-001,20151103,20161003,UB,BOR,510CAPEX,639710.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,BOR,060ROOMREV,10221388.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,ADJ,060ROOMREV,0.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,NOR,060ROOMREV,10221388.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,BOR,070FOODBEV,3525702.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,ADJ,070FOODBEV,0.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,NOR,070FOODBEV,3525702.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,BOR,080PHONE,3085.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,ADJ,080PHONE,0.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,NOR,080PHONE,3085.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,BOR,090OTHDREV,1081776.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,ADJ,090OTHDREV,0.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,NOR,090OTHDREV,1081776.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,BOR,270ROOMS,2888343.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,ADJ,270ROOMS,0.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,NOR,270ROOMS,2888343.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,BOR,280FOODBEV,1898789.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,ADJ,280FOODBEV,0.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,NOR,280FOODBEV,1898789.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,BOR,290PHONE,23377.00
 CGCMT16P5,030311662,14-001,20160101,20161231,AN,ADJ,290PHONE,0.00
