CGCMT17P8,,308711019,19,22800000,120,360,0.0483,0.0483,20170801,5,Y,Y,1,3,Y,5,20190930,,20290331,Lockout/26_Defeasance/90_0%/4,,,20210801,,,,,,,,1,,,,,,N,,,118,360,20290701,22800000,0.0483,0.000201,,,,,0.000005,0.048094,91770,1,3901 North First Street,3901 North First Street,San Jose,CA,95134,Incomplete,Office,65188,,1984,1881828,,33500000,20180401,1,2348458,466630,,N,,,Y,Y,1,20270701,20191001,,,1803602,1.25,,PCC,,,0,WL,20170629,48,,1
CGCMT17P8,,308711020,20,22500000,120,360,0.0469,0.0469,20171006,0,N,Y,1,3,Y,2,20191005,,20270705,Lockout/24_Defeasance/93_0%/3,,,20171006,,,,,,,,1,,,,,,N,,,120,360,20270906,22500000,0.0469,0.000426,,,,,0.000005,0.046469,116558.31,1,Canyon Portal,270-300 North Highway 89A,Sedona,AZ,86336,Incomplete,Mixed Use,47511,,1947,2005379.68,,30500000,20170617,1,3247801.42,1242421.74,,N,,,Y,Y,1,,20191006,,,1891230.68,1.35,,CREFI,,,0,WL,20170817,0,,1
CGCMT17P8,,308711021,21,22000000,120,360,0.0466,0.0466,20170301,0,Y,Y,1,3,Y,5,20190930,20261031,,Lockout/31_Defeasance or YM1%/85_0%/4,,,20190301,,,,,,,,1,,,,,,N,,,113,360,20270201,22000000,0.0466,0.0001852,,,,,0.000005,0.0464098,85433.33,1,Scripps Center,312 Walnut Street ,Cincinnati,OH,45202,Incomplete,Office,538243,,1989,6784474,,98000000,20161215,0.95,13384465,6599991,,N,,,Y,Y,1,,20191001,,,6342548,1.42,,PCC,,,3,PP,20170201,24,,1
CGCMT17P8,,308711022,22,20000000,120,360,0.0482,0.0482,20170801,4,N,Y,1,3,Y,2,20190930,,20270331,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,358,20270701,19955580.25,0.0482,0.000201,,,,,0.000005,0.047994,105174.99,1,Victoria Park Shoppes,618-680 North Federal Highway   ,Fort Lauderdale,FL,33304,Incomplete,Retail,63275,,2004,1649187,,28750000,20170502,0.96,2339127,689940,,N,,,Y,Y,1,,20191001,,,1580849,1.25,,PCC,,,0,WL,20170621,0,,1
CGCMT17P8,,308711023,23,17850000,120,0,0.0407,0.0407,20170901,0,Y,Y,1,3,Y,3,20190930,,20270131,Lockout/25_Defeasance/88_0%/7,,,,,,,,,,,1,,,,,,N,,,119,,20270801,17850000,0.0407,0.000501,,,,,0.000005,0.040194,60541.25,1,1450 Veterans,1450 Veterans Boulevard,Redwood City,CA,94063,Incomplete,Office,53000,,1999,2012533,,34000000,20170605,1,2739086,726553,,N,,,N,Y,1,,20191001,,,1916603,2.6,,PCC,,,0,WL,20170711,120,,1
CGCMT17P8,,308711024,24,17400000,120,360,0.0436,0.0436,20171001,0,N,Y,1,3,Y,2,20190930,20270531,,Lockout/24_YM1%/92_0%/4,,,20171001,,,,,,,,1,,,,,,N,,,120,360,20270901,17400000,0.0436,0.000201,,,,,0.000005,0.043394,86721.76,1,Westerre I and II,3951 and 3957 Westerre Parkway,Richmond,VA,23233,Incomplete,Office,163261,,1988,1919557,,23300000,20170615,0.91,3004074,1084516,,N,,,Y,Y,1,,,,,1676297,1.61,,PCC,,,0,WL,20170829,0,,1
CGCMT17P8,,883100733,25,17000000,120,300,0.0573,0.0573,20170406,0,N,Y,1,3,Y,2,20191005,,20261205,Lockout/30_Defeasance/86_0%/4,,,,,,,,,,,1,,,,,,N,,,114,294,20270306,16855648.43,0.0573,0.0001102,,,,,0.000005,0.0571848,106742.72,2,Atlanta and Anchorage Hotel Portfolio,Various,Various,XX,Various,Incomplete,Hospitality,,993, ,18125985,,182000000,Various,0.65,50067760,31941775,,N,,,Y,Y,1,,20191006,,,15851516,1.83,,Barclays Bank PLC,,,2,PP,20170302,0,,1
CGCMT17P8,,308711026,26,15750000,120,0,0.0398,0.0398,20170901,0,Y,Y,1,3,Y,3,20190930,20270430,,Lockout/25_YM1%/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,,20270801,15750000,0.0398,0.000401,,,,,0.000005,0.039394,52237.5,1,The Falls at Snake River Landing,1415 Whitewater Drive,Idaho Falls,ID,83402,Incomplete,Multifamily,,228,2016,1836141,,32500000,20170522,0.93,2923218,1087077,,N,,,Y,Y,1,,,,,1790541,2.82,,PCC,,,0,WL,20170712,120,,1
CGCMT17P8,,307771014,27,15000000,120,0,0.036694,0.036694,20170701,0,Y,Y,1,3,Y,3,20190930,,20270228,Lockout/27_Defeasance/89_0%/4,,,,,,,,,,,1,,,,,,N,,,117,,20270601,15000000,0.036694,0.0000977,,,,,0.000005,0.0365913,45867.5,1,245 Park Avenue,245 Park Avenue,New York,NY,10167,Incomplete,Office,1723993,,1965,115307942,,2210000000,20170401,0.91,177756680,62448738,,N,,,Y,Y,1,,20191001,,,109564903,2.73,,Barclays Bank PLC,,,3,PP,20170505,120,,1
CGCMT17P8,,308711028,28,15000000,120,0,0.0393,0.0393,20170801,0,Y,Y,1,3,Y,3,20190930,,20270331,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,,20270701,15000000,0.0393,0.000401,,,,,0.000005,0.038894,49125,1,888 Tennessee,888 Tennessee Street,San Francisco,CA,94107,Incomplete,Industrial,40000,,1953,1461093,,31000000,20170516,1,1789308,328215,,N,,,Y,Y,1,,20191001,,,1410693,2.36,,PCC,,,0,WL,20170629,120,,1
