CGCMT16C1,,695100657,18,12300000,120,360,0.04930000,0.04930000,20160606,0,N,Y,1,3,Y,2,20180605,,20260205,Lockout/24_Defeasance/92_0%/4,,,,,,,,,,,1,,,,,,N,,,120,360,20260506,12300000,0.04930000,0.00013760,,,,,0.000005,0.04915740,65503.86,1,Carmel Village,7510 Pineville Matthews Road,Charlotte,North Carolina,28226,,RT,53795,,2005,1173874,,17750000,20160405,0.92,1553574,379700,,N,,,Y,Y,1,,20180606,,,1122260,1.43,,SMF V,,,0,WL," 12,300,000.00 ",,
CGCMT16C1,,695100647,19,12225000,120,360,0.05210000,0.05210000,20160506,0,N,Y,1,3,Y,2,20180605,,20260105,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,359,20260406,12210872.54,0.05210000,0.00013760,,,,,0.000005,0.05195740,67204.34,1,Bosque River Shopping Center,2900 West Washington Street,Stephenville,Texas,76401,,RT,221194,,1984,1279921,,17500000,20160210,0.89,1802963,523042,,N,,,Y,Y,1,,20180606,,,1114651,1.38,,SMF V,,,0,WL," 12,225,000.00 ",,
CGCMT16C1,,305990020,20,12000000,120,360,0.04920000,0.04920000,20160206,0,Y,Y,1,3,Y,5,20180605,,20251005,Lockout/28_Defeasance/88_0%/4,,,20190206,,,,,,,,1,,,,,,N,,,116,360,20260106,12000000,0.04920000,0.00031260,,,,,0.000005,0.04888240,50840,1,Park Place,"1255, 1260, 1333, 1340, 1445 and 1450 South Spectrum Boulevard",Chandler,Arizona,85286,,OF,523673,,2009,9368962.72,,140000000,20151110,1.00,12323925.16,2954962.438,,N,,,Y,Y,1,,20180606,,,8544372.719,1.44,,CGMRC,,,0,PP," 93,000,000.00 ",,
CGCMT16C1,,304101556,21,11000000,120,0,0.04440000,0.04440000,20160506,0,Y,Y,1,3,Y,3,20180605,,20260105,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,0,20260406,11000000,0.04440000,0.00013760,,,,,0.000005,0.04425740,42056.67,1,CSS Island Park,4055 Austin Boulevard,Island Park,New York,11558,,SS,72779,,2004,1151670.169,,20950000,20160222,0.94,1876502,724831.8312,,N,,,Y,N,1,,20180606,,,1140753.319,2.30,,CGMRC,,,0,WL," 11,000,000.00 ",,
CGCMT16C1,,695100655,22,11000000,120,360,0.05480000,0.05480000,20160606,0,N,Y,1,3,Y,2,20180605,,20260205,Lockout/24_Defeasance/92_0%/4,,,,,,,,,,,1,,,,,,N,,,120,360,20260506,11000000,0.05480000,0.00013760,,,,,0.000005,0.05465740,62318.83,1,Embassy Suites Lake Buena Vista,8100 Lake Street,Orlando,Florida,32836,,LO,,334,1991,4912649,,61800000,20160321,0.82,16701942,11789293,,N,,,Y,Y,1,,20180606,,,4244572,1.49,,SMF V,,,0,PP," 42,000,000.00 ",,
CGCMT16C1,,305990023,23,9984000,120,360,0.04980000,0.04980000,20160506,0,N,Y,1,3,Y,2,20180605,,20260105,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,359,20260406,9971959.3,0.04980000,0.00061260,,,,,0.000005,0.04918240,53474.3,1,Brookfield Office,31500 Northwestern Highway,Farmington Hills,Michigan,48334,,OF,93802.04,,1986,1104247.733,,14000000,20151028,0.94,1946656.576,842408.843,,N,,,Y,Y,1,,20180606,,,974417.3924,1.52,,CGMRC,,,0,WL," 9,984,000.00 ",,
CGCMT16C1,,695100656,24,9500000,120,360,0.05039000,0.05039000,20160606,0,Y,Y,1,3,Y,5,20180605,20260228,20260205,Lockout/24_>YM or 1%/92_0%/4,,,20180606,,,,,,,,1,,,,,,N,,,120,360,20260506,9500000,0.05039000,0.00053760,,,,,0.000005,0.04984740,41221.82,1,Crossroads Plaza ,401-450 North Berkeley Boulevard,Goldsboro,North Carolina,27534,,RT,154733,,1969,915979,,13480000,20160208,0.85,1192723,276744,,N,,,Y,Y,1,,,,,847205,1.38,,SMF V,,,0,WL," 9,500,000.00 ",,
CGCMT16C1,,304101581,25,9000000,120,360,0.05090000,0.05090000,20160606,0,N,Y,1,3,Y,2,20180605,,20260205,Lockout/24_Defeasance/92_0%/4,,,,,,,,,,,1,,,,,,N,,,120,360,20260506,9000000,0.05090000,0.00063760,,,,,0.000005,0.05025740,48810.19,4,My Space Storage Portfolio,Various,Various,XX,Various,,OT,113247,,,771835.882,,12300000,20160218,0.94,1241781.16,469945.2778,,N,,,Y,Y,1,,20180606,,,751122.964,1.28,,CGMRC,,,0,WL," 9,000,000.00 ",,
CGCMT16C1,,407004604,26,8950000,120,360,0.05009000,0.05009000,20160606,0,N,Y,1,3,Y,2,20180605,,20260105,Lockout/24_Defeasance/91_0%/5,,,,,,,,,,,1,,,,,,N,,,120,360,20260506,8950000,0.05009000,0.00033760,,,,,0.000005,0.04974740,48094.78,1,Country Oaks Retail Center,9598 Southwest 114th Street,Ocala,Florida,34481,,RT,88550,,2006,784673.21,,12250000,20160215,1.00,1022552.76,237879.55,,N,,,Y,Y,1,,20180606,,,749253.21,1.30,,CCRE,,,0,WL," 8,950,000.00 ",,
CGCMT16C1,,695100652,27,8700000,120,264,0.05459000,0.05459000,20160606,0,N,Y,1,3,Y,2,20180605,,20260205,Lockout/24_Defeasance/92_0%/4,,,,,,,,,,,1,,,,,,N,,,120,264,20260506,8700000,0.05459000,0.00013760,,,,,0.000005,0.05444740,56678.89,1,Fairfield Inn Asheville South,11 Rocky Ridge Road,Asheville,North Carolina,28806,,LO,,92,1997,1279288,,14300000,20160315,0.79,2820784,1541496,,N,,,Y,Y,1,,20180606,,,1166456,1.72,,SMF V,,,0,WL," 8,700,000.00 ",,
