CGCMT15GC33,304101442,32-001,20170101,20170930,AN,NOR,270ROOMS,721582
CGCMT15GC33,300571379,49-001,20150101,20151231,AN,BOR,310RETAXES,89262
CGCMT15GC33,301461023,55-001,20150101,20151231,AN,NOR,490LEASING,17285
CGCMT15GC33,304101453,34-000,20150101,20151231,AN,ADJ,440OTHEREX,-127076
CGCMT15GC33,304101439,52-001,20170101,20170930,AN,ADJ,500TENANTI,22820
CGCMT15GC33,304591002,2-006,20170101,20170331,AN,BOR,390MARKETI,1
CGCMT15GC33,304101453,34-001,20170101,20170930,AN,ADJ,310RETAXES,-2975
CGCMT15GC33,304101444,1-002,20150804,20151231,AN,BOR,370MANAGEM,257419
CGCMT15GC33,304101439,52-001,20170101,20170930,AN,BOR,370MANAGEM,31176
CGCMT15GC33,304101447,3-001,20150101,20151231,AN,NOR,320PROPINS,84158
CGCMT15GC33,304101444,1-002,20150804,20151231,AN,BOR,380PAYROLL,450684
CGCMT15GC33,300571389,27-001,20160101,20161231,AN,BOR,370MANAGEM,127934
CGCMT15GC33,300571379,49-001,20170101,20170930,AN,BOR,400PROFESS,7578
CGCMT15GC33,300571378,51-001,20150101,20151231,AN,ADJ,040EXPREMB,40293
CGCMT15GC33,304591039,39-001,20150531,20150629,UB,NOR,380PAYROLL,292428
CGCMT15GC33,304101435,31-001,20160101,20161231,AN,BOR,060ROOMREV,2551303
CGCMT15GC33,304101438,13-001,20160101,20161231,AN,BOR,390MARKETI,2490
CGCMT15GC33,304591033,33-001,20170101,20170930,AN,NOR,440OTHEREX,2117
CGCMT15GC33,304591046,46-001,20170101,20170930,AN,ADJ,510CAPEX,31508
CGCMT15GC33,304101445,57-001,20160101,20161231,AN,ADJ,400PROFESS,-4273
CGCMT15GC33,304591002,2-000,20150630,20150929,UB,NOR,280FOODBEV,16864240
CGCMT15GC33,304591014,14-001,20170101,20170930,AN,NOR,030BASERNT,1170614
CGCMT15GC33,304101450,15-000,20160101,20161231,AN,NOR,360FRANCHI,580925
CGCMT15GC33,304591002,2-001,20150630,20150929,UB,NOR,340REPAIRS,800733
CGCMT15GC33,304101428,10-000,20150906,20150929,UB,NOR,320PROPINS,37222
CGCMT15GC33,304101438,13-000,20161001,20170930,AN,ADJ,440OTHEREX,-512571
