CGCMT15GC33,304101440,11,11-002,20171212,,COMPASS SELF STORAGE NOVI,40900 GRAND RIVER AVENUE,NOVI,MI,48375,UNAVAILABLE,SS,2003,,68589,566,6,0.33333330,0.33333330,6999999.30,N,,20150604,9700000,,,,0.7567,20170331,,,,,,,,,,,,,12,20150929,924549,284783,639766,1.4012,9700000,20150604,0.87,20171109,20161231,0,0,0,0,0,0.8188,,,,,,,,20150929,0,0,0,0,0,20170101,20170630,YN,629478,1.3787,0,,,,0,,CMSA,N,,,,3,,N,,,,,,,,
CGCMT15GC33,304101440,11,11-001,20171212,,COMPASS SELF STORAGE ROCHESTER HILLS,160 WEST AVON ROAD,ROCHESTER HILLS,MI,48307,UNAVAILABLE,SS,2005,,64868,656,6,0.33333330,0.33333330,6999999.30,N,,20150605,10100000,,,,0.7698,20170331,,,,,,,,,,,,,12,20150929,972212,309870,662342,1.4507,10100000,20150605,0.9420,20171115,20161231,3050030,976789,2073241,962885,2.1531,0.8095,,,,,,,,20150929,1464371,466200,998171,478812,2.0846,20170101,20170630,YN,652612,1.4294,2041954,2.1206,,,982528,2.0520,CMSA,N,,,,3,,N,,,,,,,,
CGCMT15GC33,304591012,12,12-001,20171212,,MIX AT MIDTOWN,3201 LOUISIANA STREET,HOUSTON,TX,77006,UNAVAILABLE,RT,1970,,72901,0,6,1,1,18777956.15,N,,20150713,28520000,,,,1,20170630,20170930,0.02,0,0.08,0.12,0.78,24 Hour Fitness,49000,Artisans Restaurant,7640,Piola Pizzeria,3094,12,20150929,2665498,863634,1801864,1.5525,28520000,20150713,1,20170207,20161231,2855491,806808,2048683,1160611,1.7651,1,20151231,2902260,913648,1988612,1160611,1.7134,0.9583,20150929,1306738.99,409342.78,897396.21,580304.79,1.5464,20170101,20170630,YN,1718028,1.4802,1964847,1.6929,1904776,1.6411,855478.21,1.4741,CMSA,N,20230630,20210504,20200606,3,,N,Jinya Ramen,2842,Urban Oasis Day Spa,2018,20240508,20191031,,
CGCMT15GC33,304101438,13,13-009,20171212,,"RED DOT 1 - ROCKFORD  IL",5750 SANDY HOLLOW ROAD,ROCKFORD,IL,61109,UNAVAILABLE,SS,1992,,25410,167,6,0.11111110,0.11111110,1777777.60,N,,20150603,1000000,,,,0.8889,20170930,,,,,,,,,,,,,12,20150929,124366,63050,61316,1.3351,1000000,20150603,0.9080,20170728,20161231,147660,60788,86872,34770,2.4984,0.9042,20151231,142593,68327,74266,34675,2.1417,0.8443,20150929,162298,70191,92107,34675,2.6562,20161001,20170930,TN,58775,1.2798,84331,2.4253,71725,2.0684,89566,2.5830,CMSA,Y,,,,3,,N,,,,,,,,
CGCMT15GC33,304101438,13,13-008,20171212,,"RED DOT 2 - MACHESNEY PARK  IL",1243 SHAPPERT DRIVE,MACHESNEY PARK,IL,61115,UNAVAILABLE,SS,2006,,31500,180,6,0.11111110,0.11111110,1777777.60,N,,20150603,1090000,,,,0.9235,20170930,,,,,,,,,,,,,12,20150929,131311,63001,68310,1.3646,1090000,20150603,0.8710,20170728,20161231,162815,69028,93787,37900,2.4745,0.9778,20151231,151240,59704,91536,37796,2.4218,0.8833,20150929,175365,73938,101427,37796,2.6835,20161001,20170930,TN,65160,1.3017,90637,2.3914,88386,2.3385,98277,2.6001,CMSA,N,,,,3,,N,,,,,,,,
CGCMT15GC33,304101438,13,13-006,20171212,,"RED DOT 3 - YORKVILLE  IL",204 WOLF STREET,YORKVILLE,IL,60560,UNAVAILABLE,SS,1995,,30000,194,6,0.11111110,0.11111110,1777777.60,N,,20150603,2070000,,,,0.7268,20170930,,,,,,,,,,,,,12,20150929,213074,72417,140657,1.4940,2070000,20150603,0.93,20170516,20161231,228711,88169,140542,71278,1.9717,0.8660,20151231,216417,71532,144885,71084,2.0382,0.8299,20150929,226306,90335,135971,71084,1.9128,20161001,20170930,TN,137657,1.4622,137542,1.9296,141885,1.9960,132971,1.8706,CMSA,N,,,,3,,N,,,,,,,,
CGCMT15GC33,304101438,13,13-007,20171212,,"RED DOT 5 - JANESVILLE  WI",1900 ALDEN ROAD,JANESVILLE,WI,53545,UNAVAILABLE,SS,1986,,45875,237,6,0.11111110,0.11111110,1777777.60,N,,20150603,1740000,,,,0.9671,20170930,,,,,,,,,,,,,12,20150929,200316,91290,109026,1.3644,1740000,20150603,0.9390,20170302,20161231,233484,97514,135970,60500,2.2474,0.9958,20151231,217789,96007,121782,60335,2.0184,0.9747,20150929,266162,104512,161650,60334,2.6792,20161001,20170930,TN,104438,1.3070,131382,2.1716,117194,1.9423,157062,2.6032,CMSA,N,,,,3,,N,,,,,,,,
CGCMT15GC33,304101438,13,13-001,20171212,,"RED DOT 6 - WOODSTOCK  IL",2105 SOUTH EASTWOOD DRIVE,WOODSTOCK,IL,60098,UNAVAILABLE,SS,1999,,47650,332,6,0.11111110,0.11111110,1777777.60,N,,20150603,4160000,,,,0.9435,20170930,,,,,,,,,,,,,12,20150929,394480,145201,249279,1.4074,4160000,20150603,0.9110,20170724,20161231,474319,156307,318012,134096,2.3715,0.8705,20151231,454357,146313,308044,133730,2.3034,0.9187,20150929,505224,159290,345934,133730,2.5868,20161001,20170930,TN,244514,1.3805,313247,2.3359,303279,2.2678,341169,2.5511,CMSA,N,,,,3,,N,,,,,,,,
CGCMT15GC33,304101438,13,13-002,20171212,,"RED DOT 7 - OSWEGO  IL",1960 WIESBROOK ROAD,OSWEGO,IL,60543,UNAVAILABLE,SS,2001,,60750,421,6,0.11111110,0.11111110,1777777.60,N,,20150603,3300000,,,,0.8608,20170930,,,,,,,,,,,,,12,20150929,355046,143760,211286,1.3942,3300000,20150603,0.9280,20170516,20161231,448170,147444,300726,114741,2.6209,0.8789,20151231,414435,131936,282499,114428,2.4687,0.9169,20150929,470960,149228,321732,114428,2.8116,20161001,20170930,TN,205211,1.3541,294651,2.5679,276424,2.4157,315657,2.7585,CMSA,N,,,,3,,N,,,,,,,,
CGCMT15GC33,304101438,13,13-005,20171212,,"RED DOT 10 - GENOA CITY  WI",180 ELIZABETH LANE,GENOA CITY,WI,53128,UNAVAILABLE,SS,2002,,55780,281,6,0.11111110,0.11111110,1777777.60,N,,20150603,2260000,,,,0.8873,20170930,,,,,,,,,,,,,12,20150929,255367,94103,161264,1.5538,2260000,20150603,0.9460,20170724,20161231,308248,106901,201347,78581,2.5622,0.9075,20151231,281608,93138,188470,78366,2.4049,0.9288,20150929,320202,112033,208169,78365,2.6564,20161001,20170930,TN,155686,1.50,195769,2.4913,182892,2.3338,202591,2.5852,CMSA,N,,,,3,,N,,,,,,,,
