BANK17BNK6		1749660	21	11500000	120	360	0.0418	0.0418	20170701	5	Y	Y	1	3	Y	5	20190731		20270228	LO(25) DEF(91) O(4)			20180701								1						N 			119	36	20270601	11500000	0.0418000	0.0001516					0.000005	0.0416434	41393.61	1	Hilton Garden Inn Bozeman	2023 Commerce Way	Bozeman	MT	59715	Gallatin	LO		123	2005	1814633	3.72	21400000	20170509	0.8	5743759	3929126	20170331	N			Y	Y	1		20190801			1584883	3.25	F	MSMCH	N		0	WL	20170601	12		1	MAI
BANK17BNK6		600940129	22	11500000	120	360	0.0455	0.0455	20170711	0	Y	Y	1	3	Y	5	20190810		20270310	LO(25) DEF(91) O(4)			20190711								1						N 			119	36	20270611	11500000	0.0455000	0.0006266					0.000005	0.0448684	45057.64	2	Various	Various	St. Louis	MO	Various	St. Louis	SS	150005			1078689	2.03	20000000	20170419	0.91	2047566	968877	20170531	N			Y	N	1		20190811			1063336	2	F	WFB	N		0	WL	20170516	24		1	MAI
BANK17BNK6		310939962	23	11500000	120	360	0.0459	0.0459	20170611	5	Y	Y	1	3	Y	5	20190810		20270210	LO(26) DEF(90) O(4)			20220611								1						N 			118	36	20270511	11500000	0.0459000	0.0001516					0.000005	0.0457434	45453.75	1	Norwalk Plaza	"11752, 11758-11788, 11790 Firestone Boulevard"	Norwalk	CA	90650	Los Angeles	RT	59746		1988	1004823	1.88	15900000	20170328	1	1376000	371177	20170531	N			Y	Y	1		20190811			939325	1.76	F	WFB	N		1	WL	20170509	60		1	MAI
BANK17BNK6		410937694	24	10368000	120	360	0.0499	0.0499	20170311	0	Y	Y	1	3	Y	5	20190810		20261110	LO(29) DEF(87) O(4)			20180911								1						N 			115	36	20270211	10368000	0.0499000	0.0001516					0.000005	0.0497434	44550.72	1	The Crossroads Of Opelika	"2015-2023, 2055-2065, 2105-2119 & 2125-2145 Interstate Drive "	Opelika	AL	36801	Lee	RT	33777		2015	958559	1.83	14850000	20161107	0.94	1201005	242446	20160831	N			Y	Y	1		20190811			926851	1.77	F	WFB	N		0	WL	20170131	18		1	MAI
BANK17BNK6		1749302	25	9800000	120		0.0418	0.0418	20170701	5	Y	Y	1	3	Y	3	20190731		20270228	LO(25) DEF(91) O(4)											1						N 			119	 	20270601	9800000	0.0418000	0.0001516					0.000005	0.0416434	35274.56	1	1680 Duke Street	1680 Duke Street	Alexandria	VA	22314	Alexandria	OF	47755		1984	910951	2.19	18700000	20170427	0.74	1435363.01	524412	20170430	N			Y	Y	1		20190801			827046	1.99	F	MSMCH	N		0	WL	20170526	120		1	MAI
BANK17BNK6		610941043	26	9600000	120	360	0.0468	0.0468	20170811	0	Y	Y	1	3	Y	5	20190810		20270410	LO(24) DEF(92) O(4)			20180811								1						N 			120	36	20270711	9600000	0.0468000	0.0004516					0.000005	0.0463434	38688	1	Whole Foods Sauganash	6020 North Cicero Avenue	Chicago	IL	60646	Cook	RT	41148		2007	803337	1.76	15625000	20170526	1	1174119	370782	20170331	N			Y	Y	1		20190811			763701	1.68	F	WFB	N		0	WL	20170627	12		1	MAI
BANK17BNK6		300801639	27	9225000	120	360	0.0445	0.0445	20170801	5	N	Y	1	3	Y	2	20190731		20270331	LO(24) DEF(92) O(4)											1						N 			120	36	20270701	9225000	0.0445000	0.0001516					0.000005	0.0443434	46468.06	1	Westgate Centre	"3225, 3255, and 3265 South Wadsworth Boulevard"	Lakewood	CO	80227	Jefferson	RT	92833		1985	1097016	1.97	13500000	20170426	0.93	1618335	521319	20170531	N			Y	Y	1		20190801			1029326	1.85	F	BANA	N		0	WL	20170626	0		1	MAI
BANK17BNK6		410940249	28	9000000	240	240	0.048	0.048	20170711	0	N	Y	1	3	Y	2	20190810		20370310	LO(25) DEF(211) O(4)											1						N 			239	239	20370611	8977593.83	0.0480000	0.0001516					0.000005	0.0478434	58406.17	1	Aliso Viejo Self Storage & Mission Viejo RV Storage	26692 Avery Parkway; 36 and 38 Journey	Mission Viejo; Aliso Viejo	CA	92692; 92656	Orange	SS	83136		1995	1392561	1.99	24840000	20170327	0.97	2132485	739924	20170430	N			N	N	1		20190811			1378716	1.97	F	WFB	N		0	WL	20170515	0		1	MAI
BANK17BNK6		1749413	29	8565000	120	360	0.0473	0.0473	20170801	5	Y	Y	1	3	Y	5	20190731		20270228	LO(24) DEF(91) O(5)			20200801								1						N 			120	36	20270701	8565000	0.0473000	0.0001516					0.000005	0.0471434	34885.72	1	The Shoppes at Mid-City	510/520/530/550/560 North Carrollton Avenue	New Orleans	LA	70119	Orleans Parish	RT	37671		2016	822745.17	2	12550000	20170301	1	1128087.8	305342.63		N			Y	Y	1		20190801			777742.17	1.89	F	MSMCH	N		0	WL	20170630	36		1	MAI
BANK17BNK6		308170030	30	8560000	60	360	0.05188	0.05188	20170701	5	Y	Y	1	3	Y	5	20190731		20220228	LO(25) DEF(31) O(4)			20180701								1						N 			59	36	20220601	8560000	0.0518800	0.0008266					0.000005	0.0510484	38241.32	1	Bullard Creek	5621 Old Bullard Rd	Tyler	TX	75703	Smith	MF		200	1979	779493	1.73	12475000	20170412	0.94	1721535	942042	20170228	N			Y	Y	1		20190801			729493	1.62	F	BANA	N		0	WL	20170511	12		1	MAI
