WFCM16C37,,883100653,29,9200000,120,360,0.0406,0.0406,20161206,0,Y,Y,1,3,Y,5,20190105,,20260805,L(25) D(91) O(4),,,20191206,,,,,,,,1,,,,,,N,,,119,360,20261106,9200000,0.0406,0.000159,,,,,0.000005,0.040436,32164.22,4,Hundt Apartment Portfolio,Various,Various,WI,Various,Incomplete,MF,,188,Various,1032268.5,1.94,13500000,20160927,0.99,1595124.48,562855.98,20161019,N,,,Y,Y,1,,20190106,,,975868.5,1.84,C,Barclays,N,,WL,0,20161031,36,,1
WFCM16C37,,301741162,30,8750000,120,300,0.0544,0.0544,20170106,0,N,Y,1,3,Y,2,20190105,,20260905,L(24) D(92) O(4),,,,,,,,,,,1,,,,,,N,,,120,300,20261206,8750000,0.0544,0.000159,,,,,0.000005,0.054236,53419.58,1,Towne Place Suites-Goldsboro,2603 North Park Drive,Goldsboro,NC,27534,Incomplete,LO,,98,2015,1049043.83,1.64,12500000,20161015,0.71,2316120,1267076.07,20161031,N,,,Y,Y,1,,20190106,,,956399.04,1.49,C,SPREF,N,,WL,0,20161117,0,,1
WFCM16C37,,883100662,31,8500000,120,0,0.04399,0.04399,20170101,0,Y,Y,1,3,Y,3,20181231,,20260831,L(24) D(92) O(4),,,,,,,,,,,1,,,,,,N,,,120,0,20261201,8500000,0.04399,0.000159,,,,,0.000005,0.043826,32198.24,1,Castle Park Center,1319-1343 3rd Avenue,Chula Vista,CA,91911,Incomplete,RT,85373,,1968,1196603.3,3.16,18300000,20161005,0.97,1525060.78,328457.48,20160930,N,,,Y,Y,1,,20190101,,,1110794.02,2.93,C,Barclays,N,,WL,0,20161118,120,,1
WFCM16C37,,307170032,32,8500000,120,240,0.0484,0.0484,20161211,0,N,Y,1,3,Y,2,20190110,,20260910,L(25) D(92) O(3),,,,,,,,,,,1,,,,,,N,,,119,239,20261111,8478935.66,0.0484,0.000159,,,,,0.000005,0.048236,55347.67,1,Fairfield Inn - Wyomissing,21 Meridian Blvd,Reading,PA,19610,Incomplete,LO,,110,2015,1153368.67,1.74,13400000,20160831,0.55,2607145.93,1453777.26,20160930,N,,,Y,Y,1,,20190111,,,1049082.83,1.58,C,CIIICM,N,,WL,0,20161020,0,,1
WFCM16C37,,28000981,33,8118750,120,360,0.0505,0.0505,20170106,0,Y,Y,1,3,Y,5,20190105,,20260905,L(24) D(92) O(4),,,20190106,,,,,,,,1,,,,,,N,,,120,360,20261206,8118750,0.0505,0.000159,,,,,0.000005,0.050336,35305.29,3,Houston Multifamily Portfolio,Various,Houston,TX,77006,Incomplete,MF,,75,Various,783211.77,1.49,11160000,20160915,0.96,1191641,408429.23,20160831,N,,,Y,Y,1,,20190106,,,764461.77,1.45,C,LCF,N,,WL,0,20161115,24,,1
WFCM16C37,,300571633,34,7600000,120,360,0.0532,0.0532,20170106,0,N,Y,1,3,Y,2,20190105,,20260805,L(24) D(91) O(5),,,,,,,,,,,1,,,,,,N,,,120,360,20261206,7600000,0.0532,0.000159,,,,,0.000005,0.053036,42297.59,1,Holiday Inn Express Cheektowaga North East,83 Anderson Road,Cheektowaga,NY,14225,Incomplete,LO,,85,2014,965298,1.9,11600000,20160826,0.67,2412783,1447485,20161031,N,,,Y,Y,1,,20190106,,,868787,1.71,C,RMF,N,,WL,0,20161117,0,,1
WFCM16C37,,300571628,35,7500000,120,360,0.048,0.048,20161206,0,N,Y,1,3,Y,2,20190105,,20260805,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,359,20261106,7490650.1,0.048,0.000159,,,,,0.000005,0.047836,39349.9,1,Braes Hollow Apartments,8701 South Braeswood,Houston,TX,77031,Incomplete,MF,,254,1976,884137,1.87,11500000,20160930,0.96,1963800,1079664,20160930,N,,,Y,Y,1,,20190106,,,820637,1.74,C,RMF,N,,WL,0,20161110,0,,1
WFCM16C37,,28000932,36,7150000,120,300,0.0485,0.0485,20161006,0,N,Y,1,3,Y,2,20190105,,20260705,L(27) D(90) O(3),,,,,,,,,,,1,,,,,,N,,,117,297,20260906,7113983.05,0.0485,0.000159,,,,,0.000005,0.048336,41175.71,2,Glendora-Whiteville Portfolio,Various,Various,XX,Various,Incomplete,RT,27923,,2004,694576.14,1.41,11600000,20160718,1,716057.88,21481.74,,N,,,Y,Y,1,,20190106,,,662464.69,1.34,C,LCF,N,,WL,0,20160811,0,,1
WFCM16C37,,301741161,37,7000000,120,300,0.04744,0.04744,20170106,0,N,Y,1,3,Y,2,20190105,,20260905,L(24) D(92) O(4),,,,,,,,,,,1,,,,,,N,,,120,300,20261206,7000000,0.04744,0.000159,,,,,0.000005,0.047276,39884.06,1,Holiday Inn Express & Suites Charlotte North,7230 Smith Corners Boulevard,Charlotte ,NC,28269,Incomplete,LO,,82,2015,1233097.96,2.58,11500000,20161024,0.79,2804511,1571413.45,20160930,N,,,Y,Y,1,,20190106,,,1120917.5,2.34,C,SPREF,N,,WL,0,20161118,0,,1
WFCM16C37,,301741160,38,6750000,120,330,0.04637,0.04637,20170106,0,N,Y,1,3,Y,2,20190105,,20260905,L(24) D(92) O(4),,,,,,,,,,,1,,,,,,N,,,120,330,20261206,6750000,0.04637,0.000159,,,,,0.000005,0.046206,36230.06,1,Hampton Inn Banning Beaumont,6071 Joshua Palmer Way,Banning,CA,92220,Incomplete,LO,,94,2007,1090064,2.51,11300000,20161003,0.72,2756700,1666636,20160930,N,,,Y,Y,1,,20190106,,,979796,2.25,C,SPREF,N,,WL,0,20161118,0,,1
WFCM16C37,,28000967,39,6650000,120,360,0.04867,0.04867,20161206,0,N,Y,1,3,Y,2,20190105,,20260805,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,359,20261106,6641811.23,0.04867,0.000159,,,,,0.000005,0.048506,35160.06,1,Holiday Inn Express & Suites Centerville,5655 Wilmington Pike,Centerville,OH,45459,Incomplete,LO,,74,2003,949078.29,2.25,9600000,20160913,0.83,2479176.68,1530098.39,20160930,N,,,Y,Y,1,,20190106,,,812723.57,1.93,C,LCF,N,,WL,1,20161103,0,,1
WFCM16C37,,883100629,40,5800000,120,360,0.042691,0.042691,20161206,0,N,Y,1,3,Y,2,20190105,,20260705,L(25) D(90) O(5),,,,,,,,,,,1,,,,,,N,,,119,359,20261106,5792036.58,0.042691,0.000159,,,,,0.000005,0.042527,28597.4,1,Hollywood Pointe - Yucca,6711 Yucca Street,Los Angeles,CA,90028,Incomplete,MF,,50,1962,486868.35,1.42,10700000,20160502,1,731959.58,245091.23,20160831,N,,,Y,Y,1,,20190106,,,473268.35,1.38,C,Barclays,N,,WL,0,20161011,0,,1
WFCM16C37,,410936187,41,5500000,120,300,0.0401,0.0401,20161111,5,N,Y,1,3,Y,2,20190110,20260610,20260610,L(26) GRTR 1% or YM(89) O(5),,,,,,,,,,,1,,,,,,N,,,118,298,20261011,5479214.52,0.0401,0.000159,,,,,0.000005,0.039936,29061.4,1,Key Heights MHC,11335 East Fulton,Lowell,MI,49331,Incomplete,MH,,286,1968,801956,2.3,11600000,20160830,0.94,1302969,501013,20160731,N,,,Y,Y,1,,,,,787656,2.26,C,WFB,N,,WL,0,20161007,0,,1
WFCM16C37,,883100637,42,4850000,120,360,0.042691,0.042691,20161206,0,N,Y,1,3,Y,2,20190105,,20260705,L(25) D(90) O(5),,,,,,,,,,,1,,,,,,N,,,119,359,20261106,4843340.93,0.042691,0.000159,,,,,0.000005,0.042527,23913.35,1,Rose Terrace - Whittier,6111-6121 Norwalk Boulevard,Whittier,CA,90606,Incomplete,MF,,54,1963,412588.83,1.44,9300000,20160503,1,754860.12,342271.29,20160831,N,,,Y,Y,1,,20190106,,,397738.83,1.39,C,Barclays,N,,WL,0,20161011,0,,1
WFCM16C37,,307170043,43,4445000,120,360,0.0495,0.0495,20161211,0,N,Y,1,3,Y,2,20190110,,20260910,L(25) D(92) O(3),,,,,,,,,,,1,,,,,,N,,,119,359,20261111,4439609.55,0.0495,0.000159,,,,,0.000005,0.049336,23726.08,1,The Elms MHC,871 South Main Street,Fond du Lac,WI,54935,Incomplete,MH,,208,1971,402573.47,1.41,6060000,20160707,0.85,748927.46,346353.99,20160731,N,,,Y,Y,1,,20190111,,,392173.47,1.38,C,CIIICM,N,,WL,0,20161027,0,,1
WFCM16C37,,300571634,44,4000000,120,360,0.0535,0.0535,20170106,0,Y,Y,1,3,Y,5,20190105,,20260605,L(24) D(89) O(7),,,20180706,,,,,,,,1,,,,,,N,,,120,360,20261206,4000000,0.0535,0.000159,,,,,0.000005,0.053336,18427.78,1,Palo Verde Square,10885-10953 North Frank Lloyd Wright Boulevard,Scottsdale,AZ,85259,Incomplete,RT,30471,,1998,399830,1.49,6000000,20161013,0.96,583416,183586,20160831,N,,,Y,Y,1,,20190106,,,369664,1.38,C,RMF,N,,WL,1,20161117,18,,1
