WFCM16C34		310931611	35	5330000	120	300	0.0501	0.0501	20160511	5	N	Y	1	3	Y	2	20180610		20260110	"L(25),D(91),O(4)"											1						N			119	299	20260411	5321063.04	0.0501	0.000178					0.000005	0.049917	31189.71	1	Sunnyoaks Industrial	180 Ð 186 East Sunnyoaks Avenue	Campbell	CA	95008		IN	49729		1959			8500000	20160202	0.87	681511	137879		N			Y	Y	1		20180611			513399	1.37		WFB			0	WL
WFCM16C34		300571506	36	5150000	120	360	0.0549	0.0549	20160406	0	Y	Y	1	3	Y	5	20180605		20251205	"L(26),D(90),O(4)"											1						N			118	360	20260306	5150000	0.0549	0.000178					0.000005	0.054717	24346.63	2	VA Wal-Mart Shadow Portfolio	Various	Various	VA	Various		RT	53954					7000000	20160205	0.97	779141	193984		N			Y	Y	1		20180606			539233	1.54		RMF			0	WL
WFCM16C34		416000231	37	4850000	120	360	0.0555	0.0555	20160501	5	N	Y	1	3	Y	2	20180531		20260228	"L(25),D(93),O(2)"											1						N			119	359	20260401	4844741.14	0.0555	0.000178					0.000005	0.055317	27690.11	1	Wayne Place Apartments	"128-146 Wayne Place Southeast & 166-168 Mississippi
Avenue Southeast"	Washington	DC	20032		MF		57	1945			7000000	20160203	0.95	660531	227824		N			Y	Y	1		20180601			415607	1.25		Basis			0	WL
WFCM16C34		300571504	38	4830000	120	360	0.0515	0.0515	20160406	0	Y	Y	1	3	Y	5	20180605		20251205	"L(26),D(90),O(4)"											1						N			118	360	20260306	4830000	0.0515	0.000178					0.000005	0.051317	21419.71	1	Plantation Self Storage	810 Sparkleberry Lane	Columbia	SC	29229		SS	61950		1996			6600000	20160203	0.87	646594	208270		N			Y	Y	1		20180606			435226	1.38		RMF			1	WL
WFCM16C34		410933687	39	4800000	60	300	0.0509	0.0509	20160411	5	N	Y	1	3	Y	2	20180610		20201210	"L(26),D(30),O(4)"											1						N			58	298	20210311	4784742.63	0.0509	0.000178					0.000005	0.050717	28312.59	1	Northwood Hills Apartments	"13934, 13956, 14010, & 14030 Peyton Drive"	Dallas	TX	75240		MF		192	1963			8400000	20160208	0.98	1444260	757336		N			Y	Y	1		20180611			627211	1.85		WFB			0	WL
WFCM16C34		410932113	40	4500000	120	360	0.0456	0.0456	20160211	5	Y	Y	1	3	Y	5	20180610		20251010	"L(28),D(88),O(4)"											1						N			116	360	20260111	4500000	0.0456	0.000178					0.000005	0.045417	17670	1	Victorville Self Storage	12276 Cobalt Road	Victorville	CA	92392		SS	87141		2004			7370000	20151106	0.97	715187	238188		N			Y	Y	1		20180611			464035	1.68		WFB			0	WL
WFCM16C34		300571512	41	4500000	120	360	0.0575	0.0575	20160506	0	N	Y	1	3	Y	2	20180605		20260105	"L(25),D(91),O(4)"											1						N			119	359	20260406	4495301.72	0.0575	0.000178					0.000005	0.057317	26260.78	1	Corners Shopping Center	48865 Hayes Road	Shelby Township	MI	48315		RT	56287		2002			6850000	20160311	0.96	777956	250576		N			Y	Y	1		20180606			476722	1.51		RMF			0	WL
WFCM16C34		410933094	42	4324000	120	360	0.0533	0.0533	20160411	5	N	Y	1	3	Y	2	20180610		20251210	"L(26),D(90),O(4)"											1						N			118	358	20260311	4314848.89	0.0533	0.000178					0.000005	0.053117	24091.99	1	Spring Mountain Plaza	6000 Spring Mountain Road	Las Vegas	NV	89146		RT	24775		1986			6270000	20160114	1	564545	144780		N			Y	Y	1		20180611			391112	1.35		WFB			0	WL
WFCM16C34		300571507	43	3835000	120	360	0.0536	0.0536	20160506	15	Y	Y	1	3	Y	5	20180605		20260105	"L(25),D(91),O(4)"											1						N			119	360	20260406	3835000	0.0536	0.000178					0.000005	0.053417	17700.66	1	Walgreens - Kinston	2201 North Herritage Street	Kinston	NC	28501		RT	14820		2006			5500000	20160204	1	313731	6275		N			N	N	1		20180606			307456	1.2		RMF			0	WL
WFCM16C34		410933020	44	3781000	120	360	0.0525	0.0525	20160511	5	Y	Y	1	3	Y	5	20180610		20260110	"L(25),D(91),O(4)"											1						N			119	360	20260411	3781000	0.0525	0.000178					0.000005	0.052317	17093.27	1	Ingram Heights Shopping Center	5841 NW Loop 410	San Antonio	TX	78238		RT	17269		2008			5100000	20160205	1	522427	176582		N			Y	Y	1		20180611			321462	1.28		WFB			0	WL
